take_id,object_id,cam,frame_idx,gt_obj_exists,pred_obj_exists,iou,shape_acc,existence_acc,location_score,gt_area,pred_area
464c4a51-a74f-4ff4-9ece-8d38b9c22bfc,sheet music,gp04_aria01_214-1,6600,1,1,0.9792451701598226,1.0,True,0.001473139127471974,16573,16518
464c4a51-a74f-4ff4-9ece-8d38b9c22bfc,sheet music,gp04_aria01_214-1,6900,1,1,0.8754173538723383,0.8186687542489854,True,0.0020833333333333333,24652,21969
464c4a51-a74f-4ff4-9ece-8d38b9c22bfc,guitar,gp04_aria01_214-1,600,1,1,0.9019268239781129,0.9563111482843674,True,0.0020833333333333333,8956,8614
464c4a51-a74f-4ff4-9ece-8d38b9c22bfc,guitar,gp04_aria01_214-1,900,1,1,0.9069532237597391,0.9432731382602986,True,0.011785113019775792,11380,11246
464c4a51-a74f-4ff4-9ece-8d38b9c22bfc,guitar,gp04_aria01_214-1,1200,1,1,0.9336723248266382,0.9717328963539533,True,0.002946278254943948,13032,12827
464c4a51-a74f-4ff4-9ece-8d38b9c22bfc,guitar,gp04_aria01_214-1,1500,1,1,0.8856800348639311,0.9493384143607351,True,0.0,8904,8399
464c4a51-a74f-4ff4-9ece-8d38b9c22bfc,guitar,gp04_aria01_214-1,1800,1,1,0.7904420549392965,0.8737652915837999,True,0.0032940392293420617,3585,3908
464c4a51-a74f-4ff4-9ece-8d38b9c22bfc,guitar,gp04_aria01_214-1,2100,1,1,0.8827720207182418,0.9439584575828064,True,0.0032940392293420617,12187,11069
464c4a51-a74f-4ff4-9ece-8d38b9c22bfc,guitar,gp04_aria01_214-1,2400,1,1,0.8845842769258768,0.9510118323565189,True,0.004166666666666667,12226,11075
464c4a51-a74f-4ff4-9ece-8d38b9c22bfc,guitar,gp04_aria01_214-1,4200,1,1,0.13698630136048037,0.4489572233216623,True,0.05797883354198228,832,828
464c4a51-a74f-4ff4-9ece-8d38b9c22bfc,guitar,gp04_aria01_214-1,2700,1,1,0.6893854748346598,0.9310761789600966,True,0.004419417382415922,2556,1980
464c4a51-a74f-4ff4-9ece-8d38b9c22bfc,guitar,gp04_aria01_214-1,3900,1,1,0.02761982128126565,0.2265450163539336,True,0.07583447801333873,870,395
464c4a51-a74f-4ff4-9ece-8d38b9c22bfc,guitar,gp04_aria01_214-1,3600,1,1,0.09817131856610477,0.2607975387528103,True,0.08294178848914326,656,485
464c4a51-a74f-4ff4-9ece-8d38b9c22bfc,guitar,gp04_aria01_214-1,4500,1,1,0.036849710979996404,0.2679200940070505,True,0.08241683518688535,900,535
1bc1334f-2546-4175-a9f4-b4338f46a246,water bottle_0,cam01_aria01_214-1,870,1,1,0.3892742344715061,0.6361184467856111,True,0.03365728004459065,2669,5543
1bc1334f-2546-4175-a9f4-b4338f46a246,water bottle_0,cam01_aria01_214-1,900,1,1,0.16615146831102134,0.4133796580148511,True,0.059657587763651466,1437,3090
1bc1334f-2546-4175-a9f4-b4338f46a246,water bottle_0,cam01_aria01_214-1,930,1,1,0.2574772431617912,0.5498685507722643,True,0.022534695471649935,1869,1032
1bc1334f-2546-4175-a9f4-b4338f46a246,water bottle_0,cam01_aria01_214-1,960,1,1,0.4595744680655501,0.7518928078200143,True,0.021092142428454776,2280,1150
1bc1334f-2546-4175-a9f4-b4338f46a246,water bottle_0,cam01_aria01_214-1,990,1,1,0.5241106719160431,0.7596000197683805,True,0.01792151097300547,2422,1434
1bc1334f-2546-4175-a9f4-b4338f46a246,water bottle_0,cam01_aria01_214-1,1020,1,1,0.518324607308968,0.7675034084529634,True,0.01792151097300547,2374,1396
1bc1334f-2546-4175-a9f4-b4338f46a246,water bottle_0,cam01_aria01_214-1,1050,1,1,0.518548387075865,0.7552126230005637,True,0.015023130314433288,2410,1356
1bc1334f-2546-4175-a9f4-b4338f46a246,water bottle_0,cam01_aria01_214-1,1080,1,1,0.5422948073474751,0.790076446821498,True,0.013975424859373685,2293,1390
1bc1334f-2546-4175-a9f4-b4338f46a246,water bottle_0,cam01_aria01_214-1,1110,1,1,0.5343851132469909,0.7811106252732838,True,0.013339842161318435,2352,1441
1bc1334f-2546-4175-a9f4-b4338f46a246,water bottle_0,cam01_aria01_214-1,1140,1,1,0.5969024696275889,0.8210526315789474,True,0.016271353491472195,2291,1524
1bc1334f-2546-4175-a9f4-b4338f46a246,water bottle_0,cam01_aria01_214-1,1170,1,1,0.5981922760641664,0.8169014084507042,True,0.01480486500369989,2336,1554
1bc1334f-2546-4175-a9f4-b4338f46a246,water bottle_0,cam01_aria01_214-1,1200,1,1,0.6069507653865557,0.830057803468208,True,0.01647019614671031,2313,1571
1bc1334f-2546-4175-a9f4-b4338f46a246,water bottle_0,cam01_aria01_214-1,1230,1,1,0.5284482758392911,0.7570332480818415,True,0.012147816447594375,2229,1317
1bc1334f-2546-4175-a9f4-b4338f46a246,water bottle_0,cam01_aria01_214-1,1260,1,1,0.578869778855556,0.7257019438444923,True,0.02667968432263687,3360,3066
1bc1334f-2546-4175-a9f4-b4338f46a246,water bottle_0,cam01_aria01_214-1,1290,1,1,0.7975912975603112,0.9766627771295217,True,0.0020833333333333333,2427,2200
1bc1334f-2546-4175-a9f4-b4338f46a246,bike chain brush pack_1,cam01_aria01_214-1,2160,1,1,0.8327752609644914,0.8370061466094828,True,0.009432692852226475,4889,4416
98895ed3-7fc5-4dc0-ae9b-d808971e9334,basketball,cam03_aria01_214-1,60,1,1,0.7451171874272345,1.0,True,0.002946278254943948,964,823
98895ed3-7fc5-4dc0-ae9b-d808971e9334,basketball,cam03_aria01_214-1,120,1,1,0.856996935604852,1.0,True,0.002946278254943948,1911,1725
98895ed3-7fc5-4dc0-ae9b-d808971e9334,basketball,cam03_aria01_214-1,150,1,1,0.9556052379126284,1.0,True,0.0020833333333333333,3105,3018
98895ed3-7fc5-4dc0-ae9b-d808971e9334,basketball,cam03_aria01_214-1,180,1,1,0.9568969236702036,0.9496252468743027,True,0.004419417382415922,22342,23013
98895ed3-7fc5-4dc0-ae9b-d808971e9334,basketball,cam03_aria01_214-1,210,1,1,0.7938553022008072,0.9072681704260652,True,0.004658474953124562,886,924
98895ed3-7fc5-4dc0-ae9b-d808971e9334,basketball,cam03_aria01_214-1,240,1,1,0.9799050867493704,0.9778734313113147,True,0.0,13254,13447
98895ed3-7fc5-4dc0-ae9b-d808971e9334,basketball,cam03_aria01_214-1,270,1,1,0.9542573711503374,1.0,True,0.001473139127471974,3557,3535
98895ed3-7fc5-4dc0-ae9b-d808971e9334,basketball,cam03_aria01_214-1,300,1,1,0.9553862893930692,1.0,True,0.0020833333333333333,1794,1800
98895ed3-7fc5-4dc0-ae9b-d808971e9334,basketball,cam03_aria01_214-1,360,1,1,0.8443072701752875,0.9971181556195965,True,0.001473139127471974,1413,1276
98895ed3-7fc5-4dc0-ae9b-d808971e9334,basketball,cam03_aria01_214-1,390,1,1,0.9353811382685906,0.9083041669936435,True,0.008960755486502735,9600,9239
98895ed3-7fc5-4dc0-ae9b-d808971e9334,basketball,cam03_aria01_214-1,420,1,1,0.9735560194624553,1.0,True,0.001473139127471974,4257,4251
98895ed3-7fc5-4dc0-ae9b-d808971e9334,basketball,cam03_aria01_214-1,450,1,1,0.8340847609707768,0.9615384615384615,True,0.001473139127471974,1030,1004
98895ed3-7fc5-4dc0-ae9b-d808971e9334,basketball,cam03_aria01_214-1,510,1,1,0.8858447487910316,1.0,True,0.001473139127471974,1302,1176
98895ed3-7fc5-4dc0-ae9b-d808971e9334,basketball,cam03_aria01_214-1,570,1,1,0.24452861952347374,0.390184186323979,True,0.22506268416944547,2581,3333
98895ed3-7fc5-4dc0-ae9b-d808971e9334,hoop,cam03_aria01_214-1,0,1,1,0.9179830658294201,0.9334724570935128,True,0.004658474953124562,7413,7764
98895ed3-7fc5-4dc0-ae9b-d808971e9334,hoop,cam03_aria01_214-1,30,1,1,0.9255858137915519,0.9556522730473387,True,0.0032940392293420617,5920,6242
98895ed3-7fc5-4dc0-ae9b-d808971e9334,hoop,cam03_aria01_214-1,60,1,1,0.8679709609835368,0.8261062670936674,True,0.015380024021076459,7176,8005
98895ed3-7fc5-4dc0-ae9b-d808971e9334,hoop,cam03_aria01_214-1,90,1,1,0.9641987335489015,1.0,True,0.0020833333333333333,8090,8040
98895ed3-7fc5-4dc0-ae9b-d808971e9334,hoop,cam03_aria01_214-1,120,1,1,0.9052872904297853,0.9059523314338006,True,0.002946278254943948,6833,6464
98895ed3-7fc5-4dc0-ae9b-d808971e9334,hoop,cam03_aria01_214-1,150,1,1,0.9349269588244434,0.9607756784659702,True,0.0020833333333333333,13531,12695
98895ed3-7fc5-4dc0-ae9b-d808971e9334,hoop,cam03_aria01_214-1,180,1,1,0.924981522531104,0.9092101575868874,True,0.001473139127471974,7974,7653
98895ed3-7fc5-4dc0-ae9b-d808971e9334,hoop,cam03_aria01_214-1,210,1,1,0.8939566704547612,0.9534787462214809,True,0.0065880784586841235,6791,6497
98895ed3-7fc5-4dc0-ae9b-d808971e9334,hoop,cam03_aria01_214-1,240,1,1,0.9553899210039448,1.0,True,0.0,8934,8643
98895ed3-7fc5-4dc0-ae9b-d808971e9334,hoop,cam03_aria01_214-1,270,1,1,0.8741426611647095,0.9023881333105711,True,0.0032940392293420617,5706,5224
98895ed3-7fc5-4dc0-ae9b-d808971e9334,hoop,cam03_aria01_214-1,300,1,1,0.9370646766091454,0.9743198919544666,True,0.005311478659992484,11865,11496
98895ed3-7fc5-4dc0-ae9b-d808971e9334,hoop,cam03_aria01_214-1,330,1,1,0.9350146504715883,0.8736059479553903,True,0.0020833333333333333,9333,9158
98895ed3-7fc5-4dc0-ae9b-d808971e9334,hoop,cam03_aria01_214-1,360,1,1,0.9479958082139377,0.9858730531423652,True,0.001473139127471974,7428,7443
98895ed3-7fc5-4dc0-ae9b-d808971e9334,hoop,cam03_aria01_214-1,390,1,1,0.8837127537937618,0.8060996450637571,True,0.006073908223797188,11022,10409
98895ed3-7fc5-4dc0-ae9b-d808971e9334,hoop,cam03_aria01_214-1,420,1,1,0.9407775768393494,1.0,True,0.0020833333333333333,6576,6303
98895ed3-7fc5-4dc0-ae9b-d808971e9334,hoop,cam03_aria01_214-1,450,1,1,0.9254040613248506,0.9400132538104705,True,0.0020833333333333333,9381,9203
98895ed3-7fc5-4dc0-ae9b-d808971e9334,hoop,cam03_aria01_214-1,480,1,1,0.9444187123559006,1.0,True,0.0032940392293420617,8423,8369
98895ed3-7fc5-4dc0-ae9b-d808971e9334,hoop,cam03_aria01_214-1,510,1,1,0.8726394378440545,0.8688648482219081,True,0.0065880784586841235,6638,6154
e3cb859e-73ca-4cef-8c08-296bafdb43cd,guitar,gp01_aria01_214-1,0,1,1,0.672265573327969,0.8324897817201496,True,0.04490054596302564,7229,5415
e3cb859e-73ca-4cef-8c08-296bafdb43cd,guitar,gp01_aria01_214-1,300,1,1,0.7999390057822516,0.9327695705337758,True,0.01647019614671031,6302,5502
e3cb859e-73ca-4cef-8c08-296bafdb43cd,guitar,gp01_aria01_214-1,600,1,1,0.8282962962840252,0.9259126792608936,True,0.01792151097300547,6376,5965
e3cb859e-73ca-4cef-8c08-296bafdb43cd,guitar,gp01_aria01_214-1,900,1,1,0.8628312313892188,0.9485586219619688,True,0.016204530402191712,6828,6318
e3cb859e-73ca-4cef-8c08-296bafdb43cd,guitar,gp01_aria01_214-1,1200,1,1,0.8451481696565203,0.9355755641306592,True,0.01792151097300547,6719,5983
e3cb859e-73ca-4cef-8c08-296bafdb43cd,guitar,gp01_aria01_214-1,1500,1,1,0.8289346414145512,0.9526765651678449,True,0.013339842161318435,7058,6178
e3cb859e-73ca-4cef-8c08-296bafdb43cd,guitar,gp01_aria01_214-1,1800,1,1,0.8458130894420433,0.9433487785471011,True,0.01473139127471974,6695,6222
e3cb859e-73ca-4cef-8c08-296bafdb43cd,guitar,gp01_aria01_214-1,2100,1,1,0.7870958828296892,0.9460947498299791,True,0.012147816447594375,6979,5956
e3cb859e-73ca-4cef-8c08-296bafdb43cd,guitar,gp01_aria01_214-1,2400,1,1,0.8187387925759304,0.9506300793521383,True,0.01473139127471974,6492,5679
e3cb859e-73ca-4cef-8c08-296bafdb43cd,guitar,gp01_aria01_214-1,2700,1,1,0.8294054312617608,0.9117300850427859,True,0.020623947784607636,8074,7218
e3cb859e-73ca-4cef-8c08-296bafdb43cd,guitar,gp01_aria01_214-1,3000,1,1,0.8398660900984815,0.9424120466374247,True,0.015023130314433288,7008,6182
e3cb859e-73ca-4cef-8c08-296bafdb43cd,guitar,gp01_aria01_214-1,3300,1,1,0.8106292889354558,0.9467573563528782,True,0.01473139127471974,6643,5758
e3cb859e-73ca-4cef-8c08-296bafdb43cd,guitar,gp01_aria01_214-1,3600,1,1,0.8245669791701166,0.9407424363008683,True,0.01473139127471974,6153,5329
e3cb859e-73ca-4cef-8c08-296bafdb43cd,guitar,gp01_aria01_214-1,3900,1,1,0.8175543885848829,0.9392024372143889,True,0.01792151097300547,6517,5597
e3cb859e-73ca-4cef-8c08-296bafdb43cd,guitar,gp01_aria01_214-1,4200,1,1,0.8537608224992728,0.9524312978582813,True,0.017677669529663688,7133,6570
e3cb859e-73ca-4cef-8c08-296bafdb43cd,guitar,gp01_aria01_214-1,4500,1,1,0.837462967939167,0.9407333411523316,True,0.01792151097300547,7127,6518
e3cb859e-73ca-4cef-8c08-296bafdb43cd,guitar,gp01_aria01_214-1,4800,1,1,0.8289880689228313,0.9342223103830606,True,0.01647019614671031,6500,5917
e3cb859e-73ca-4cef-8c08-296bafdb43cd,guitar,gp01_aria01_214-1,5100,1,1,0.8250102613103707,0.9181235856042069,True,0.015380024021076459,7118,6221
e3cb859e-73ca-4cef-8c08-296bafdb43cd,guitar,gp01_aria01_214-1,5400,1,1,0.8166822284342253,0.9501202008227498,True,0.01480486500369989,6292,5382
e3cb859e-73ca-4cef-8c08-296bafdb43cd,guitar,gp01_aria01_214-1,5700,1,1,0.7872732053434848,0.9223959948215995,True,0.017677669529663688,3547,3250
e3cb859e-73ca-4cef-8c08-296bafdb43cd,guitar,gp01_aria01_214-1,6000,1,1,0.7987152034016912,0.941456634247168,True,0.008960755486502735,3072,2808
e3cb859e-73ca-4cef-8c08-296bafdb43cd,guitar,gp01_aria01_214-1,6300,1,1,0.8263703703458853,0.9289617486338798,True,0.01679637030895531,3264,2900
e3cb859e-73ca-4cef-8c08-296bafdb43cd,sheet music,gp01_aria01_214-1,300,1,1,0.9716101474138062,1.0,True,0.001473139127471974,18848,19001
e3cb859e-73ca-4cef-8c08-296bafdb43cd,sheet music,gp01_aria01_214-1,600,1,1,0.9765624999950134,0.9981916817359855,True,0.0,19275,19434
e3cb859e-73ca-4cef-8c08-296bafdb43cd,sheet music,gp01_aria01_214-1,900,1,1,0.9815520658587104,0.996389891696751,True,0.0020833333333333333,19443,19548
e3cb859e-73ca-4cef-8c08-296bafdb43cd,sheet music,gp01_aria01_214-1,1200,1,1,0.984422724491018,1.0,True,0.001473139127471974,19432,19550
e3cb859e-73ca-4cef-8c08-296bafdb43cd,sheet music,gp01_aria01_214-1,1500,1,1,0.9724700871984766,0.9972299168975068,True,0.0020833333333333333,19404,19501
e3cb859e-73ca-4cef-8c08-296bafdb43cd,sheet music,gp01_aria01_214-1,1800,1,1,0.9843822964718291,1.0,True,0.0,19021,19224
e3cb859e-73ca-4cef-8c08-296bafdb43cd,sheet music,gp01_aria01_214-1,2100,1,1,0.9871083637079986,1.0,True,0.001473139127471974,18776,18834
e3cb859e-73ca-4cef-8c08-296bafdb43cd,sheet music,gp01_aria01_214-1,2400,1,1,0.9875064267301413,1.0,True,0.001473139127471974,19264,19393
e3cb859e-73ca-4cef-8c08-296bafdb43cd,sheet music,gp01_aria01_214-1,2700,1,1,0.9781604771936783,1.0,True,0.001473139127471974,20513,20609
e3cb859e-73ca-4cef-8c08-296bafdb43cd,sheet music,gp01_aria01_214-1,3000,1,1,0.9797251397764554,1.0,True,0.001473139127471974,18893,18993
e3cb859e-73ca-4cef-8c08-296bafdb43cd,sheet music,gp01_aria01_214-1,3300,1,1,0.9763717921918612,1.0,True,0.001473139127471974,18947,18944
e3cb859e-73ca-4cef-8c08-296bafdb43cd,sheet music,gp01_aria01_214-1,3600,1,1,0.9798444517418127,1.0,True,0.0020833333333333333,17988,18160
e3cb859e-73ca-4cef-8c08-296bafdb43cd,sheet music,gp01_aria01_214-1,3900,1,1,0.9836482754833307,1.0,True,0.001473139127471974,18339,18297
e3cb859e-73ca-4cef-8c08-296bafdb43cd,sheet music,gp01_aria01_214-1,4200,1,1,0.9766964017190704,1.0,True,0.001473139127471974,19622,19821
e3cb859e-73ca-4cef-8c08-296bafdb43cd,sheet music,gp01_aria01_214-1,4500,1,1,0.9855601155140823,1.0,True,0.0,19531,19658
e3cb859e-73ca-4cef-8c08-296bafdb43cd,sheet music,gp01_aria01_214-1,4800,1,1,0.9788108791852266,1.0,True,0.0020833333333333333,18796,18746
e3cb859e-73ca-4cef-8c08-296bafdb43cd,sheet music,gp01_aria01_214-1,5100,1,1,0.9823609226543035,1.0,True,0.001473139127471974,18942,19044
e3cb859e-73ca-4cef-8c08-296bafdb43cd,sheet music,gp01_aria01_214-1,5400,1,1,0.9773099159977238,1.0,True,0.001473139127471974,18173,18079
e3cb859e-73ca-4cef-8c08-296bafdb43cd,sheet music,gp01_aria01_214-1,5700,1,1,0.9769667297152722,1.0,True,0.0,17566,17968
e3cb859e-73ca-4cef-8c08-296bafdb43cd,sheet music,gp01_aria01_214-1,6000,1,1,0.9824762779233052,1.0,True,0.0,12985,12922
e3cb859e-73ca-4cef-8c08-296bafdb43cd,sheet music,gp01_aria01_214-1,6300,1,1,0.9720651626212167,1.0,True,0.001473139127471974,17626,17601
215844c3-63d3-4c8c-86f7-aeff2cf79764,basketball,cam04_aria01_214-1,240,1,1,0.9498444789677355,0.98989898989899,True,0.0,2521,2494
215844c3-63d3-4c8c-86f7-aeff2cf79764,basketball,cam04_aria01_214-1,330,1,1,0.9496637848040411,1.0,True,0.0020833333333333333,5111,5037
215844c3-63d3-4c8c-86f7-aeff2cf79764,basketball,cam04_aria01_214-1,360,1,1,0.9355162463814388,0.942578548212351,True,0.006073908223797188,7922,7506
215844c3-63d3-4c8c-86f7-aeff2cf79764,basketball,cam04_aria01_214-1,390,1,0,0.6612903220473465,1.0,True,0.0020833333333333333,97,109
215844c3-63d3-4c8c-86f7-aeff2cf79764,basketball,cam04_aria01_214-1,780,1,1,0.9531741043269099,0.9794926759556984,True,0.004658474953124562,9480,9165
215844c3-63d3-4c8c-86f7-aeff2cf79764,basketball,cam04_aria01_214-1,810,1,1,0.980975289722699,1.0,True,0.001473139127471974,4502,4557
215844c3-63d3-4c8c-86f7-aeff2cf79764,basketball,cam04_aria01_214-1,840,1,1,0.9288474878512649,0.9243906987701096,True,0.004419417382415922,10007,9457
215844c3-63d3-4c8c-86f7-aeff2cf79764,basketball,cam04_aria01_214-1,870,1,1,0.618932038784876,0.9512670565302145,True,0.004166666666666667,819,1182
215844c3-63d3-4c8c-86f7-aeff2cf79764,basketball,cam04_aria01_214-1,900,1,1,0.5223596574442265,0.7153024911032029,True,0.004658474953124562,1115,2085
215844c3-63d3-4c8c-86f7-aeff2cf79764,basketball,cam04_aria01_214-1,930,1,1,0.4700854700352473,0.9314420803782506,True,0.006073908223797188,505,871
215844c3-63d3-4c8c-86f7-aeff2cf79764,basketball,cam04_aria01_214-1,960,1,1,0.4164989938799801,0.9277566539923954,True,0.005311478659992484,274,430
215844c3-63d3-4c8c-86f7-aeff2cf79764,basketball,cam04_aria01_214-1,1080,1,0,0.0,0,True,0.4953472757683352,628,174
215844c3-63d3-4c8c-86f7-aeff2cf79764,basketball,cam04_aria01_214-1,1110,1,1,0.8819561549946111,1.0,True,0.001473139127471974,523,593
215844c3-63d3-4c8c-86f7-aeff2cf79764,basketball,cam04_aria01_214-1,1200,1,1,0.8888888887242798,1.0,True,0.0,485,535
215844c3-63d3-4c8c-86f7-aeff2cf79764,basketball,cam04_aria01_214-1,1290,1,1,0.0,0,True,0.5245719981565924,668,288
215844c3-63d3-4c8c-86f7-aeff2cf79764,basketball,cam04_aria01_214-1,1320,1,1,0.7953488371564552,0.9347321094042713,True,0.004166666666666667,1412,1290
215844c3-63d3-4c8c-86f7-aeff2cf79764,basketball,cam04_aria01_214-1,1410,1,1,0.8556550718422068,0.862547288776797,True,0.0,4129,4780
215844c3-63d3-4c8c-86f7-aeff2cf79764,basketball,cam04_aria01_214-1,1470,1,1,0.8495297804976857,0.9032258064516129,True,0.23315190118842646,1189,1171
215844c3-63d3-4c8c-86f7-aeff2cf79764,basketball,cam04_aria01_214-1,1500,1,1,0.9217391303011973,1.0,True,0.001473139127471974,654,672
215844c3-63d3-4c8c-86f7-aeff2cf79764,basketball,cam04_aria01_214-1,1530,1,1,0.9444807315171626,1.0,True,0.0020833333333333333,2982,2972
215844c3-63d3-4c8c-86f7-aeff2cf79764,basketball,cam04_aria01_214-1,1680,1,1,0.8063596820038045,0.7955787829638974,True,0.016204530402191712,5644,6399
215844c3-63d3-4c8c-86f7-aeff2cf79764,basketball,cam04_aria01_214-1,1710,1,1,0.9285714284462843,1.0,True,0.001473139127471974,723,708
215844c3-63d3-4c8c-86f7-aeff2cf79764,basketball,cam04_aria01_214-1,1740,1,1,0.9460446247080713,1.0,True,0.001473139127471974,2411,2386
215844c3-63d3-4c8c-86f7-aeff2cf79764,basketball,cam04_aria01_214-1,1890,1,1,0.9344679497226902,1.0,True,0.002946278254943948,6253,5909
215844c3-63d3-4c8c-86f7-aeff2cf79764,basketball,cam04_aria01_214-1,1920,1,1,0.9205921936849809,1.0,True,0.001473139127471974,702,725
215844c3-63d3-4c8c-86f7-aeff2cf79764,basketball,cam04_aria01_214-1,1950,1,1,0.9702300405516361,1.0,True,0.0,2193,2175
215844c3-63d3-4c8c-86f7-aeff2cf79764,basketball,cam04_aria01_214-1,1980,1,1,0.8644371941131413,0.7896893655772539,True,0.010311973892303818,5993,5436
215844c3-63d3-4c8c-86f7-aeff2cf79764,basketball,cam04_aria01_214-1,2100,1,1,0.8068751844082787,0.7826007409779078,True,0.020833333333333332,5583,6664
215844c3-63d3-4c8c-86f7-aeff2cf79764,basketball,cam04_aria01_214-1,2130,1,1,0.8437259429681504,1.0,True,0.0,1298,1097
215844c3-63d3-4c8c-86f7-aeff2cf79764,basketball,cam04_aria01_214-1,2190,1,1,0.9812133072215027,1.0,True,0.0,5027,5097
215844c3-63d3-4c8c-86f7-aeff2cf79764,basketball,cam04_aria01_214-1,2310,1,1,0.9081551860469487,0.9791293775961637,True,0.004419417382415922,4800,4840
215844c3-63d3-4c8c-86f7-aeff2cf79764,basketball,cam04_aria01_214-1,2340,1,1,0.9261658029888387,1.0,True,0.0,767,720
215844c3-63d3-4c8c-86f7-aeff2cf79764,basketball,cam04_aria01_214-1,2370,1,1,0.967193195586586,1.0,True,0.001473139127471974,2434,2423
215844c3-63d3-4c8c-86f7-aeff2cf79764,basketball,cam04_aria01_214-1,2430,1,1,0.6643437862178463,0.7974354940213971,True,0.004658474953124562,686,747
215844c3-63d3-4c8c-86f7-aeff2cf79764,basketball,cam04_aria01_214-1,2550,1,1,0.9020902089216623,1.0,True,0.0020833333333333333,851,878
215844c3-63d3-4c8c-86f7-aeff2cf79764,basketball,cam04_aria01_214-1,2580,1,1,0.8132137030331799,0.9056193581927313,True,0.0032940392293420617,1225,998
215844c3-63d3-4c8c-86f7-aeff2cf79764,basketball,cam04_aria01_214-1,2610,1,1,0.9323014501395123,0.9313610439599127,True,0.005892556509887896,13295,12422
215844c3-63d3-4c8c-86f7-aeff2cf79764,basketball,cam04_aria01_214-1,2760,1,1,0.8525179855092905,1.0,True,0.002946278254943948,755,790
215844c3-63d3-4c8c-86f7-aeff2cf79764,basketball,cam04_aria01_214-1,2790,1,1,0.30715357677302885,0.5548364058385039,True,0.022486492859294688,749,1864
