take_id,object_id,cam,frame_idx,gt_obj_exists,pred_obj_exists,iou,shape_acc,existence_acc,location_score,gt_area,pred_area
464c4a51-a74f-4ff4-9ece-8d38b9c22bfc,guitar,aria01_214-1_gp04,3900,1,1,0.8079783113802634,0.8356859107173449,True,0.006073908223797188,10535,12806
464c4a51-a74f-4ff4-9ece-8d38b9c22bfc,guitar,aria01_214-1_gp04,3600,1,1,0.8671145338287144,0.8509141781671606,True,0.0065880784586841235,10705,12085
464c4a51-a74f-4ff4-9ece-8d38b9c22bfc,guitar,aria01_214-1_gp04,4500,1,1,0.9275068348097053,0.8510938602681722,True,0.0032940392293420617,10647,11209
1bc1334f-2546-4175-a9f4-b4338f46a246,water bottle_0,aria01_214-1_cam01,120,0,0,,,,,,
1bc1334f-2546-4175-a9f4-b4338f46a246,water bottle_0,aria01_214-1_cam01,150,0,1,,,,,,
1bc1334f-2546-4175-a9f4-b4338f46a246,water bottle_0,aria01_214-1_cam01,660,0,1,,,,,,
1bc1334f-2546-4175-a9f4-b4338f46a246,water bottle_0,aria01_214-1_cam01,690,0,1,,,,,,
1bc1334f-2546-4175-a9f4-b4338f46a246,water bottle_0,aria01_214-1_cam01,720,0,1,,,,,,
1bc1334f-2546-4175-a9f4-b4338f46a246,water bottle_0,aria01_214-1_cam01,750,0,1,,,,,,
1bc1334f-2546-4175-a9f4-b4338f46a246,water bottle_0,aria01_214-1_cam01,780,0,1,,,,,,
1bc1334f-2546-4175-a9f4-b4338f46a246,water bottle_0,aria01_214-1_cam01,810,0,1,,,,,,
1bc1334f-2546-4175-a9f4-b4338f46a246,water bottle_0,aria01_214-1_cam01,840,0,1,,,,,,
1bc1334f-2546-4175-a9f4-b4338f46a246,water bottle_0,aria01_214-1_cam01,870,1,1,0.26008428656913335,0.4531737773152965,True,0.03775951866748303,4979,1300
1bc1334f-2546-4175-a9f4-b4338f46a246,water bottle_0,aria01_214-1_cam01,900,1,1,0.4527477102320411,0.2982129152505208,True,0.02667968432263687,4804,2175
1bc1334f-2546-4175-a9f4-b4338f46a246,water bottle_0,aria01_214-1_cam01,930,1,1,0.621346886833374,0.729401237789874,True,0.01920738428602685,787,489
1bc1334f-2546-4175-a9f4-b4338f46a246,water bottle_0,aria01_214-1_cam01,960,1,1,0.5875440657358938,0.6286137879911046,True,0.03270899680855746,761,590
1bc1334f-2546-4175-a9f4-b4338f46a246,water bottle_0,aria01_214-1_cam01,990,1,1,0.5454545453609855,0.6823529411764706,True,0.022869269166770987,436,465
1bc1334f-2546-4175-a9f4-b4338f46a246,water bottle_0,aria01_214-1_cam01,1020,1,1,0.6821428570616497,0.9402985074626865,True,0.005892556509887896,709,704
1bc1334f-2546-4175-a9f4-b4338f46a246,water bottle_0,aria01_214-1_cam01,1050,1,1,0.6194196427880112,0.8789808917197451,True,0.004166666666666667,861,590
1bc1334f-2546-4175-a9f4-b4338f46a246,water bottle_0,aria01_214-1_cam01,1080,1,1,0.8228070174957423,0.9463087248322147,True,0.007511565157216644,1606,1511
1bc1334f-2546-4175-a9f4-b4338f46a246,water bottle_0,aria01_214-1_cam01,1110,1,1,0.9195955704901495,0.9846153846153847,True,0.0032940392293420617,1967,2020
1bc1334f-2546-4175-a9f4-b4338f46a246,water bottle_0,aria01_214-1_cam01,1140,1,1,0.9272550920985813,0.972809667673716,True,0.0032940392293420617,1970,2004
1bc1334f-2546-4175-a9f4-b4338f46a246,water bottle_0,aria01_214-1_cam01,1170,1,1,0.8995910949159659,0.9318054151218964,True,0.002946278254943948,2031,2150
1bc1334f-2546-4175-a9f4-b4338f46a246,water bottle_0,aria01_214-1_cam01,1200,1,1,0.8885560215165634,1.0,True,0.001473139127471974,1647,1505
1bc1334f-2546-4175-a9f4-b4338f46a246,water bottle_0,aria01_214-1_cam01,1230,1,1,0.9141055948846252,1.0,True,0.004419417382415922,1193,1236
1bc1334f-2546-4175-a9f4-b4338f46a246,water bottle_0,aria01_214-1_cam01,1260,1,1,0.3211716341130223,0.6064861089367647,True,0.051643980234335585,2511,2631
1bc1334f-2546-4175-a9f4-b4338f46a246,water bottle_0,aria01_214-1_cam01,1290,1,1,0.9520467835143805,1.0,True,0.0,829,840
1bc1334f-2546-4175-a9f4-b4338f46a246,water bottle_0,aria01_214-1_cam01,1320,0,0,,,,,,
1bc1334f-2546-4175-a9f4-b4338f46a246,water bottle_0,aria01_214-1_cam01,1350,0,0,,,,,,
1bc1334f-2546-4175-a9f4-b4338f46a246,water bottle_0,aria01_214-1_cam01,1380,0,0,,,,,,
1bc1334f-2546-4175-a9f4-b4338f46a246,water bottle_0,aria01_214-1_cam01,1410,0,0,,,,,,
1bc1334f-2546-4175-a9f4-b4338f46a246,water bottle_0,aria01_214-1_cam01,1440,0,0,,,,,,
1bc1334f-2546-4175-a9f4-b4338f46a246,water bottle_0,aria01_214-1_cam01,1470,0,0,,,,,,
1bc1334f-2546-4175-a9f4-b4338f46a246,water bottle_0,aria01_214-1_cam01,1500,0,1,,,,,,
1bc1334f-2546-4175-a9f4-b4338f46a246,water bottle_0,aria01_214-1_cam01,1530,0,1,,,,,,
1bc1334f-2546-4175-a9f4-b4338f46a246,water bottle_0,aria01_214-1_cam01,1560,0,1,,,,,,
1bc1334f-2546-4175-a9f4-b4338f46a246,water bottle_0,aria01_214-1_cam01,2190,0,1,,,,,,
1bc1334f-2546-4175-a9f4-b4338f46a246,water bottle_0,aria01_214-1_cam01,8580,0,0,,,,,,
1bc1334f-2546-4175-a9f4-b4338f46a246,water bottle_0,aria01_214-1_cam01,8610,0,1,,,,,,
1bc1334f-2546-4175-a9f4-b4338f46a246,water bottle_0,aria01_214-1_cam01,8670,0,1,,,,,,
1bc1334f-2546-4175-a9f4-b4338f46a246,water bottle_0,aria01_214-1_cam01,8730,0,1,,,,,,
1bc1334f-2546-4175-a9f4-b4338f46a246,water bottle_0,aria01_214-1_cam01,8760,0,1,,,,,,
1bc1334f-2546-4175-a9f4-b4338f46a246,water bottle_0,aria01_214-1_cam01,8790,0,1,,,,,,
1bc1334f-2546-4175-a9f4-b4338f46a246,water bottle_0,aria01_214-1_cam01,8820,0,1,,,,,,
1bc1334f-2546-4175-a9f4-b4338f46a246,bike chain brush pack_1,aria01_214-1_cam01,120,0,0,,,,,,
1bc1334f-2546-4175-a9f4-b4338f46a246,bike chain brush pack_1,aria01_214-1_cam01,150,0,0,,,,,,
1bc1334f-2546-4175-a9f4-b4338f46a246,bike chain brush pack_1,aria01_214-1_cam01,180,0,0,,,,,,
1bc1334f-2546-4175-a9f4-b4338f46a246,bike chain brush pack_1,aria01_214-1_cam01,210,0,0,,,,,,
1bc1334f-2546-4175-a9f4-b4338f46a246,bike chain brush pack_1,aria01_214-1_cam01,240,0,0,,,,,,
1bc1334f-2546-4175-a9f4-b4338f46a246,bike chain brush pack_1,aria01_214-1_cam01,360,0,0,,,,,,
1bc1334f-2546-4175-a9f4-b4338f46a246,bike chain brush pack_1,aria01_214-1_cam01,660,0,0,,,,,,
1bc1334f-2546-4175-a9f4-b4338f46a246,bike chain brush pack_1,aria01_214-1_cam01,690,0,0,,,,,,
1bc1334f-2546-4175-a9f4-b4338f46a246,bike chain brush pack_1,aria01_214-1_cam01,720,0,0,,,,,,
1bc1334f-2546-4175-a9f4-b4338f46a246,bike chain brush pack_1,aria01_214-1_cam01,750,0,0,,,,,,
1bc1334f-2546-4175-a9f4-b4338f46a246,bike chain brush pack_1,aria01_214-1_cam01,780,0,0,,,,,,
1bc1334f-2546-4175-a9f4-b4338f46a246,bike chain brush pack_1,aria01_214-1_cam01,810,0,0,,,,,,
1bc1334f-2546-4175-a9f4-b4338f46a246,bike chain brush pack_1,aria01_214-1_cam01,840,0,0,,,,,,
1bc1334f-2546-4175-a9f4-b4338f46a246,bike chain brush pack_1,aria01_214-1_cam01,870,0,0,,,,,,
1bc1334f-2546-4175-a9f4-b4338f46a246,bike chain brush pack_1,aria01_214-1_cam01,1050,0,1,,,,,,
1bc1334f-2546-4175-a9f4-b4338f46a246,bike chain brush pack_1,aria01_214-1_cam01,1020,0,1,,,,,,
1bc1334f-2546-4175-a9f4-b4338f46a246,bike chain brush pack_1,aria01_214-1_cam01,1080,0,1,,,,,,
1bc1334f-2546-4175-a9f4-b4338f46a246,bike chain brush pack_1,aria01_214-1_cam01,1110,0,0,,,,,,
1bc1334f-2546-4175-a9f4-b4338f46a246,bike chain brush pack_1,aria01_214-1_cam01,1140,0,1,,,,,,
1bc1334f-2546-4175-a9f4-b4338f46a246,bike chain brush pack_1,aria01_214-1_cam01,1170,0,1,,,,,,
1bc1334f-2546-4175-a9f4-b4338f46a246,bike chain brush pack_1,aria01_214-1_cam01,1200,0,1,,,,,,
1bc1334f-2546-4175-a9f4-b4338f46a246,bike chain brush pack_1,aria01_214-1_cam01,1230,0,1,,,,,,
1bc1334f-2546-4175-a9f4-b4338f46a246,bike chain brush pack_1,aria01_214-1_cam01,1260,0,1,,,,,,
1bc1334f-2546-4175-a9f4-b4338f46a246,bike chain brush pack_1,aria01_214-1_cam01,1290,0,0,,,,,,
1bc1334f-2546-4175-a9f4-b4338f46a246,bike chain brush pack_1,aria01_214-1_cam01,1320,0,0,,,,,,
1bc1334f-2546-4175-a9f4-b4338f46a246,bike chain brush pack_1,aria01_214-1_cam01,1350,0,0,,,,,,
1bc1334f-2546-4175-a9f4-b4338f46a246,bike chain brush pack_1,aria01_214-1_cam01,1380,0,0,,,,,,
1bc1334f-2546-4175-a9f4-b4338f46a246,bike chain brush pack_1,aria01_214-1_cam01,1410,0,0,,,,,,
1bc1334f-2546-4175-a9f4-b4338f46a246,bike chain brush pack_1,aria01_214-1_cam01,1440,0,0,,,,,,
1bc1334f-2546-4175-a9f4-b4338f46a246,bike chain brush pack_1,aria01_214-1_cam01,1470,0,0,,,,,,
1bc1334f-2546-4175-a9f4-b4338f46a246,bike chain brush pack_1,aria01_214-1_cam01,1500,0,0,,,,,,
1bc1334f-2546-4175-a9f4-b4338f46a246,bike chain brush pack_1,aria01_214-1_cam01,1530,0,0,,,,,,
1bc1334f-2546-4175-a9f4-b4338f46a246,bike chain brush pack_1,aria01_214-1_cam01,1560,0,0,,,,,,
1bc1334f-2546-4175-a9f4-b4338f46a246,bike chain brush pack_1,aria01_214-1_cam01,1590,0,0,,,,,,
1bc1334f-2546-4175-a9f4-b4338f46a246,bike chain brush pack_1,aria01_214-1_cam01,1620,0,0,,,,,,
1bc1334f-2546-4175-a9f4-b4338f46a246,bike chain brush pack_1,aria01_214-1_cam01,1650,0,0,,,,,,
1bc1334f-2546-4175-a9f4-b4338f46a246,bike chain brush pack_1,aria01_214-1_cam01,1680,0,0,,,,,,
1bc1334f-2546-4175-a9f4-b4338f46a246,bike chain brush pack_1,aria01_214-1_cam01,1710,0,0,,,,,,
1bc1334f-2546-4175-a9f4-b4338f46a246,bike chain brush pack_1,aria01_214-1_cam01,1740,0,0,,,,,,
1bc1334f-2546-4175-a9f4-b4338f46a246,bike chain brush pack_1,aria01_214-1_cam01,1770,0,0,,,,,,
1bc1334f-2546-4175-a9f4-b4338f46a246,bike chain brush pack_1,aria01_214-1_cam01,1800,0,0,,,,,,
1bc1334f-2546-4175-a9f4-b4338f46a246,bike chain brush pack_1,aria01_214-1_cam01,1830,0,0,,,,,,
1bc1334f-2546-4175-a9f4-b4338f46a246,bike chain brush pack_1,aria01_214-1_cam01,1860,0,0,,,,,,
1bc1334f-2546-4175-a9f4-b4338f46a246,bike chain brush pack_1,aria01_214-1_cam01,1890,0,0,,,,,,
1bc1334f-2546-4175-a9f4-b4338f46a246,bike chain brush pack_1,aria01_214-1_cam01,1920,0,0,,,,,,
1bc1334f-2546-4175-a9f4-b4338f46a246,bike chain brush pack_1,aria01_214-1_cam01,1950,0,0,,,,,,
1bc1334f-2546-4175-a9f4-b4338f46a246,bike chain brush pack_1,aria01_214-1_cam01,1980,0,0,,,,,,
1bc1334f-2546-4175-a9f4-b4338f46a246,bike chain brush pack_1,aria01_214-1_cam01,2010,0,0,,,,,,
1bc1334f-2546-4175-a9f4-b4338f46a246,bike chain brush pack_1,aria01_214-1_cam01,2040,0,0,,,,,,
1bc1334f-2546-4175-a9f4-b4338f46a246,bike chain brush pack_1,aria01_214-1_cam01,2070,0,0,,,,,,
1bc1334f-2546-4175-a9f4-b4338f46a246,bike chain brush pack_1,aria01_214-1_cam01,2100,0,0,,,,,,
1bc1334f-2546-4175-a9f4-b4338f46a246,bike chain brush pack_1,aria01_214-1_cam01,2130,0,0,,,,,,
1bc1334f-2546-4175-a9f4-b4338f46a246,bike chain brush pack_1,aria01_214-1_cam01,2160,1,0,0.050314465377160715,0.25925925925925924,True,0.08426561840065284,48,119
1bc1334f-2546-4175-a9f4-b4338f46a246,bike chain brush pack_1,aria01_214-1_cam01,2190,0,0,,,,,,
1bc1334f-2546-4175-a9f4-b4338f46a246,bike chain brush pack_1,aria01_214-1_cam01,8580,0,0,,,,,,
1bc1334f-2546-4175-a9f4-b4338f46a246,bike chain brush pack_1,aria01_214-1_cam01,8550,0,0,,,,,,
1bc1334f-2546-4175-a9f4-b4338f46a246,bike chain brush pack_1,aria01_214-1_cam01,8610,0,0,,,,,,
1bc1334f-2546-4175-a9f4-b4338f46a246,bike chain brush pack_1,aria01_214-1_cam01,8640,0,0,,,,,,
1bc1334f-2546-4175-a9f4-b4338f46a246,bike chain brush pack_1,aria01_214-1_cam01,8670,0,0,,,,,,
1bc1334f-2546-4175-a9f4-b4338f46a246,bike chain brush pack_1,aria01_214-1_cam01,8730,0,0,,,,,,
1bc1334f-2546-4175-a9f4-b4338f46a246,bike chain brush pack_1,aria01_214-1_cam01,8760,0,0,,,,,,
1bc1334f-2546-4175-a9f4-b4338f46a246,bike chain brush pack_1,aria01_214-1_cam01,8790,0,0,,,,,,
1bc1334f-2546-4175-a9f4-b4338f46a246,bike chain brush pack_1,aria01_214-1_cam01,8820,0,0,,,,,,
1bc1334f-2546-4175-a9f4-b4338f46a246,bike chain brush pack_1,aria01_214-1_cam01,2220,0,0,,,,,,
1bc1334f-2546-4175-a9f4-b4338f46a246,bike chain brush pack_1,aria01_214-1_cam01,2250,0,0,,,,,,
98895ed3-7fc5-4dc0-ae9b-d808971e9334,basketball,aria01_214-1_cam03,60,1,1,0.8999999996666666,1.0,True,0.001473139127471974,256,257
98895ed3-7fc5-4dc0-ae9b-d808971e9334,basketball,aria01_214-1_cam03,120,1,0,0.7972972969381544,1.0,True,0.002946278254943948,191,208
98895ed3-7fc5-4dc0-ae9b-d808971e9334,basketball,aria01_214-1_cam03,150,1,1,0.728021977821972,1.0,True,0.0032940392293420617,282,347
98895ed3-7fc5-4dc0-ae9b-d808971e9334,basketball,aria01_214-1_cam03,180,1,0,0.6481481478480796,1.0,True,0.001473139127471974,152,204
98895ed3-7fc5-4dc0-ae9b-d808971e9334,basketball,aria01_214-1_cam03,210,1,0,0.5450643774484702,1.0,True,0.001473139127471974,155,205
98895ed3-7fc5-4dc0-ae9b-d808971e9334,basketball,aria01_214-1_cam03,240,1,1,0.7749196138987396,0.996078431372549,True,0.0,260,292
98895ed3-7fc5-4dc0-ae9b-d808971e9334,basketball,aria01_214-1_cam03,270,1,0,0.8541666663107639,1.0,True,0.0020833333333333333,227,218
98895ed3-7fc5-4dc0-ae9b-d808971e9334,basketball,aria01_214-1_cam03,300,1,0,0.44791666643337674,0.9915966386554621,True,0.005892556509887896,140,138
98895ed3-7fc5-4dc0-ae9b-d808971e9334,basketball,aria01_214-1_cam03,360,1,1,0.552123551910377,0.9707443189549598,True,0.004658474953124562,161,241
98895ed3-7fc5-4dc0-ae9b-d808971e9334,basketball,aria01_214-1_cam03,390,1,0,0.7276995301747889,1.0,True,0.0020833333333333333,161,207
98895ed3-7fc5-4dc0-ae9b-d808971e9334,basketball,aria01_214-1_cam03,420,1,1,0.8279999996688,1.0,True,0.001473139127471974,225,232
98895ed3-7fc5-4dc0-ae9b-d808971e9334,basketball,aria01_214-1_cam03,450,1,1,0.89999999964,1.0,True,0.0,227,248
98895ed3-7fc5-4dc0-ae9b-d808971e9334,basketball,aria01_214-1_cam03,510,1,1,0.504885993320884,0.9879518072289156,True,0.005311478659992484,157,305
98895ed3-7fc5-4dc0-ae9b-d808971e9334,basketball,aria01_214-1_cam03,570,1,0,0.0,0.3,True,0.11189071118730097,23,44
98895ed3-7fc5-4dc0-ae9b-d808971e9334,hoop,aria01_214-1_cam03,0,1,1,0.8980537533922099,1.0,True,0.001473139127471974,1038,1010
98895ed3-7fc5-4dc0-ae9b-d808971e9334,hoop,aria01_214-1_cam03,30,1,1,0.903591682334254,1.0,True,0.0,1038,976
98895ed3-7fc5-4dc0-ae9b-d808971e9334,hoop,aria01_214-1_cam03,60,1,1,0.8995215310143998,1.0,True,0.0020833333333333333,1022,963
98895ed3-7fc5-4dc0-ae9b-d808971e9334,hoop,aria01_214-1_cam03,90,1,1,0.871962616740938,1.0,True,0.0032940392293420617,1044,959
98895ed3-7fc5-4dc0-ae9b-d808971e9334,hoop,aria01_214-1_cam03,120,1,1,0.8115134632486988,0.9607479648585475,True,0.004658474953124562,1060,891
98895ed3-7fc5-4dc0-ae9b-d808971e9334,hoop,aria01_214-1_cam03,150,1,1,0.3919652551148789,0.9500000000000001,True,0.002946278254943948,726,556
98895ed3-7fc5-4dc0-ae9b-d808971e9334,hoop,aria01_214-1_cam03,180,1,1,0.8540076335062969,0.9944134078212291,True,0.0032940392293420617,1031,912
98895ed3-7fc5-4dc0-ae9b-d808971e9334,hoop,aria01_214-1_cam03,210,1,1,0.7522123893139635,0.9014184929450616,True,0.009432692852226475,1057,923
98895ed3-7fc5-4dc0-ae9b-d808971e9334,hoop,aria01_214-1_cam03,240,1,1,0.839887640370797,0.9585798816568047,True,0.004419417382415922,1045,920
98895ed3-7fc5-4dc0-ae9b-d808971e9334,hoop,aria01_214-1_cam03,270,1,1,0.7905477979816813,0.9746707193515705,True,0.002946278254943948,894,773
98895ed3-7fc5-4dc0-ae9b-d808971e9334,hoop,aria01_214-1_cam03,300,1,1,0.7588516745685309,0.9341317365269461,True,0.004658474953124562,1036,802
98895ed3-7fc5-4dc0-ae9b-d808971e9334,hoop,aria01_214-1_cam03,330,1,1,0.8150684930709327,0.9620991253644314,True,0.004658474953124562,1004,851
98895ed3-7fc5-4dc0-ae9b-d808971e9334,hoop,aria01_214-1_cam03,360,1,1,0.7877664503440438,0.9687909596514223,True,0.0062499999999999995,1015,914
98895ed3-7fc5-4dc0-ae9b-d808971e9334,hoop,aria01_214-1_cam03,390,1,1,0.8518867923724635,1.0,True,0.001473139127471974,1035,928
98895ed3-7fc5-4dc0-ae9b-d808971e9334,hoop,aria01_214-1_cam03,420,1,1,0.752293577904965,0.9392971246006391,True,0.0065880784586841235,964,755
98895ed3-7fc5-4dc0-ae9b-d808971e9334,hoop,aria01_214-1_cam03,450,1,1,0.8024459077326015,0.9651162790697675,True,0.004658474953124562,1046,870
98895ed3-7fc5-4dc0-ae9b-d808971e9334,hoop,aria01_214-1_cam03,480,1,1,0.8253358924351885,0.9590643274853802,True,0.004658474953124562,1027,875
98895ed3-7fc5-4dc0-ae9b-d808971e9334,hoop,aria01_214-1_cam03,510,1,1,0.7886255923423103,0.962536023054755,True,0.0032940392293420617,1030,857
e3cb859e-73ca-4cef-8c08-296bafdb43cd,guitar,aria01_214-1_gp01,0,1,1,0.6384657735247116,0.8024763201882003,True,0.018633899812498248,5066,3862
e3cb859e-73ca-4cef-8c08-296bafdb43cd,guitar,aria01_214-1_gp01,300,1,1,0.7509811616807107,0.8702830188679247,True,0.01679637030895531,4724,4199
e3cb859e-73ca-4cef-8c08-296bafdb43cd,guitar,aria01_214-1_gp01,600,1,1,0.5912189254091577,0.6791357758841685,True,0.02802838343140356,4841,3096
e3cb859e-73ca-4cef-8c08-296bafdb43cd,guitar,aria01_214-1_gp01,900,1,1,0.6484648270375347,0.7567052815970386,True,0.028144283512721448,4970,3513
e3cb859e-73ca-4cef-8c08-296bafdb43cd,guitar,aria01_214-1_gp01,1200,1,1,0.6994734710267422,0.775315795786929,True,0.01915080865713566,4754,3638
e3cb859e-73ca-4cef-8c08-296bafdb43cd,guitar,aria01_214-1_gp01,1500,1,1,0.6954356846328748,0.8302960017671748,True,0.007511565157216644,4506,3666
e3cb859e-73ca-4cef-8c08-296bafdb43cd,guitar,aria01_214-1_gp01,1800,1,1,0.6650286650150485,0.7206659232476148,True,0.015023130314433288,4692,3440
e3cb859e-73ca-4cef-8c08-296bafdb43cd,guitar,aria01_214-1_gp01,2100,1,1,0.5621890547147141,0.7207837375245211,True,0.029499588038554785,4686,2850
e3cb859e-73ca-4cef-8c08-296bafdb43cd,guitar,aria01_214-1_gp01,2400,1,1,0.7821194762524116,0.9026018367546023,True,0.007511565157216644,4668,4043
e3cb859e-73ca-4cef-8c08-296bafdb43cd,guitar,aria01_214-1_gp01,2700,1,1,0.7516952532757939,0.8543061828375643,True,0.00736569563735987,4891,3892
e3cb859e-73ca-4cef-8c08-296bafdb43cd,guitar,aria01_214-1_gp01,3000,1,1,0.6240766619959258,0.7617728989807979,True,0.029792395095989774,4839,3296
e3cb859e-73ca-4cef-8c08-296bafdb43cd,guitar,aria01_214-1_gp01,3300,1,1,0.6595482546065802,0.698439364441374,True,0.012586506222494345,4699,3383
e3cb859e-73ca-4cef-8c08-296bafdb43cd,guitar,aria01_214-1_gp01,3600,1,1,0.676867324327021,0.7314226645992764,True,0.013581671677505517,4709,3620
e3cb859e-73ca-4cef-8c08-296bafdb43cd,guitar,aria01_214-1_gp01,3900,1,1,0.6776909200104693,0.7294873067884686,True,0.008960755486502735,4769,3601
e3cb859e-73ca-4cef-8c08-296bafdb43cd,guitar,aria01_214-1_gp01,4200,1,1,0.7864420062541841,0.8827386870951769,True,0.007511565157216644,4944,4174
e3cb859e-73ca-4cef-8c08-296bafdb43cd,guitar,aria01_214-1_gp01,4500,1,1,0.7793334647844739,0.8497723715011992,True,0.007933096985274904,4933,4090
